id	event	tweet	offensive	emotion
37OPIVELUU9TXSOF6UCF1ZXYQZHHAP	ChampionsLeague	Яка жахлива компанія чоловіків! Безумовно, ніхто не може дивитися на це, вважаючи це смішним чи хорошим жартом! #lfc #liverpool #liverpoolfc #LIVERPOOLFANS #BarcelonaLiverpool #BARLIV #BarcelonavLiverpool #reds #ChampionsLeague2019 #ChampionsLeague https://t.co/JNrj2IUMvI	NO	anger
3JGHED38EDXX0LG69R4JD8QBFNOY7E	GretaThunberg	#ҐретаТунберг ПРОЧИТАЙ ЦЕ СМІЮЧКО! https://t.co/XJiGfoua5v	OFF	anger
30EV7DWJTV1EWL21QHZR7UQFKC5Y6G	GameOfThrones	Колись я його ненавидів, а потім полюбив, але в кінці я плакав за нього. #Теон #Гра Престолів. https://t.co/K27dVEuzDm	NO	sadness
3LXX8KJXPWFPKQ0XI1T5PDJFW3D9OQ	ChampionsLeague	Тільки ти думаєш, що він зробив все, він приходить з ще кращим. Мессі для вас -🐐! #Барселона #Ліверпуль #BARLIV #ЛігаЧемпіонів #UCL https://t.co/Y4IiafBemg	NO	surprise
3PN6H8C9R4WCLCJDKYTPAEI0Y7LDA9	NotreDame	Так божевільно і сумно водночас. 😭😡 #jurassicworldparis #NotreDameEnLlamas #NotreDameCathedralFire #NotreDameDeParis #NotreDameFire https://t.co/ftN8qQUCka	NO	anger
3RBI0I35XE9FZ2FJ7F1T0REVAL33YF	GretaThunberg	Після зустрічі #ExtinctionRebellion і #GretaThunberg з лідерами партій, ми тепер всі повинні усвідомлювати екологічну надзвичайність зміни клімату. У нас ще є час. І все ж люди все ще мовчали про кровопролитний #Brexit, ніби це було все, що мало значення.	NO	anger
3URJ6VVYUPTONKUL16XE858ZABY4OO	Venezuela	Моліться за Америку. Моліться за Венесуелу. Моліться за християн, які перебувають під атакою. https://t.co/EBMTF1uSJk	NO	fear
3W31J70BAS28SXMLWTB3KM3EIJ3KCV	NotreDame	Пригадуючи новини про пожежу в соборі Парижської Богоматері, ми сумуємо з приводу такого руйнування і наші серця перебувають з народом Франції. https://t.co/9E4wQ2zvxt	NO	sadness
3YLTXLH3DFC0KWUHVDUCRUMTPLHPHD	GretaThunberg	#GretaThunberg: "Це великий перший крок, оскільки він висилає чіткий сигнал про те, що ми перебуваємо в кризі та що кризи клімату та екології мають бути нашими першочерговими пріоритетами. Ми не можемо вирішити надзвичайну ситуацію, не вважаючи її за надзвичайну. » https://t.co/xKRFATWkOg"	NO	fear
3MJ9GGZYO3CPI2LXN998EVRW1GZA20	ChampionsLeague	Це могло бути краще ... Але 3-0 вниз наполовину першого тайму у #ChampionsLeague? #LFC були там раніше. Буде важко, але є ще 90 хвилин на Анфілді. #YNWA	NO	fear
3PGQRAZX02QJJJ0YXU2U8ZM721YYSY	NotreDame	Чи приносить це вам сумне настрій, просто дивлячись на це? #париж #Пожежа кафедрального собору Паризької Богоматері #Пожежа в Нотр-Дамі #Квазімодо #Горбун из Нотр-Дама https://t.co/JIEf1UHu7l	NO	sadness
3QXFBUZ4ZKMZC572STBOG0XRI2TUGC	NotreDame	Якщо ви ще не дізналися, 15 квітня в соборі Паризької Богоматері сталася пожежа. Це дуже сумно, оскільки цей собор був одним з найкрасивіших у світі. #NotreDameCathedralFire https://t.co/5VawESTknZ	NO	sadness
3KTZHH2ONIL16IWB0T8EXDZZHXE8MJ	Venezuela	Дякую за оновлення. Сьогодні ввечері молюся за народ #Венесуели.	NO	sadness
3N2YPY1GI641560BROV5CJEYJTOVEM	Venezuela	Ось про що йдеться для USER та USER. Оплата за будь-яке пов'язання з Кубою. Вони не звертають уваги на жодну людину в #Венесуелі. https://t.co/7DytrHBEAW	OFF	anger
30U1YOGZGA2GL8571YFGVEC6KDSSDK	NotreDame	Не відчувається правильним сумувати, тому що це лише будівля, але здається, що всі ми вчора щось втратили, і хоча це була "лише будівля", болить ... наче всім наштовхували в бік. #NotreDame #NotreDameCathedral #NotreDameFire #NotreDameCathedralFire https://t.co/xk1sVYJv85	NO	sadness
3MG8450X2OG5PI01VC1BA9BJJTGPUB	NotreDame	Старі будівлі, здається, як родинні ковдри з латками, зробленими протягом поколінь, а не незмінні моноліти. Деякі частини пошкоджуються з часом, і зв'язки з тією минувшиною втрачаються. Ремонти їх не оновлять, але вшанування духу це зробить. #NotreDameCathedralFire	NO	sadness
3MG8450X2OG5PI01VC1BA9BJJTHPUC	Venezuela	Новий холодний військово-політичний конфлікт між США та Росією відносно Венесуели #Venezuela https://t.co/oW1onAbG7x	NO	fear
379OL9DBSSK1E44ZOO23R4HHADC9Y1	ChampionsLeague	"Трахай кого-небудь, хто каже, що Барселона звичайна. Захист грає фантастично, атакує дуже добре. Який гол ... я передбачив, що заб'є Суарес ... містицький мінтер #BarçaLFC #ChampionsLeague #UCL"	NO	anger
338431Z1FLLVOQWJCITRGYJ92PJORS	ChampionsLeague	Мессі. 599 &amp; 600. Вау. #Чемпіонськалига ⚽️	NO	surprise
3T5ZXGO9DEU7BTVQ1CF8R6G8Q7LZQ5	GameOfThrones	Що за дерьмо?! #GameOfThrones	OFF	anger
3TKXBROM5TG4UG236I7DUA1WGZNIJW	NotreDame	Це говорить багато про людську природу, що більш ніж мільярд євро було зібрано на відновлення того, що зроблено людиною — катедрального собору #NotreDameCathedralFire, але денно-щоденно доводиться боротися за кожну копійку організаціям, які борються зі змінами клімату та допомагають тваринам, наприклад, #WWF, #greenpeace, що борються за всіх та все 🙁	NO	sadness
34O39PNDK6EB5W7A8DO5AEJAVQ2RBT	LaLiga	Поразка у епічному фіналі #FCBarcelona 🇪🇸 #LaLiga  https://t.co/Bdy2piFnU7	NO	sadness
3KVQ0UJWPXREOC7N6X7YURRZD9V5W9	GameOfThrones	Пам'ятаючи вільноплинника, якого ми втратили на USER. Ого, це дійсно Дім Старків?!! 😉 USER #GameofThrones https://t.co/1hq74dRYWK	NO	surprise
366FYU4PTGVNPV6ZSKHYAA3H3VKKES	SpainElection	Населення Іспанії зросло з 40 мільйонів до 46 мільйонів за останні 20 років, незважаючи на негативний природний приріст. Яким чином? ЗАВДЯКИ ІММІГРАЦІЇ! І на кого голосують ці потребуючі іммігранти? ЗА ЛІВИХ і їх БЕЗКОШТОВНІ ПРОГРАМИ! #SpainElection сьогодні легко виграли ліві.	NO	anger
37AQKJ12TXUOHXEJCOKLANQEPIYTTX	GameOfThrones	Денеріс Таргарієн - втілення "білого привілею" #Гра Престолів #Гра Престолів сезон 8 епізод 3.	NO	anger
3INZSNUD80WYGT98SSFPEJ7GSP3D9U	NotreDame	Я думаю про багато годин, проведених у вашій безпеці, дорогий мій. Моє серце плаче за вами. #NotreDameCathedralFire https://t.co/ly1BEZBmEY	NO	sadness
31HLTCK4BL1ZPKW2XJLTCMZAW92GVN	NotreDame	Собор Парижської Богоматері отримає достатньо фінансування на відновлення, але деякі історичні чорні церкви, що були знищені підпалом, можуть дійсно скористатися нашими пожертвами! https://t.co/87jAKyWS2w #NotreDameCathedralFire #churchfire	NO	anger
